SCHL,gmajor,_FREQ_,radj_wagp,pct,pct_gmajor,source,target
Bachelors,Education,125,68000,0.0332027412,0.0013044777,Major: Miscellaneous education,Occ: Computer and mathematical
Bachelors,Education,60,50000,0.0134710306,0.0005292533,Major: Miscellaneous education,Occ: Construction and extraction
Bachelors,Education,1146,48000,0.2826266872,0.0111039088,Major: Miscellaneous education,"Occ: Education, training, and library"
Bachelors,Education,85,59000,0.0214047978,0.0008409571,Major: Miscellaneous education,Occ: Healthcare practitioners and technical
Bachelors,Education,78,60000,0.0192464559,0.0007561596,Major: Miscellaneous education,"Occ: Installation, maintenance and repair"
Bachelors,Education,590,69000,0.1538942442,0.006046236,Major: Miscellaneous education,Occ: Management
Bachelors,Education,418,39000,0.1127101034,0.0044281831,Major: Miscellaneous education,Occ: Office and administrative support
Bachelors,Education,102,47000,0.0254208022,0.0009987389,Major: Miscellaneous education,Occ: Production
Bachelors,Education,102,68000,0.0356736706,0.0014015562,Major: Miscellaneous education,Occ: Protective service
Bachelors,Education,277,55000,0.0772984109,0.0030369195,Major: Miscellaneous education,Occ: Sales and related
Bachelors,Education,73,52000,0.0182819003,0.0007182639,Major: Miscellaneous education,Occ: Transportation and material moving
Bachelors,Architecture and engineering,504,79000,0.228772681,0.0043385442,Major: Miscellaneous engineering,Occ: Architecture and engineering
Bachelors,Architecture and engineering,57,65000,0.0291662382,0.0005531212,Major: Miscellaneous engineering,"Occ: Arts, design, entertainment, sports, and media"
Bachelors,Architecture and engineering,150,81000,0.0708029129,0.0013427371,Major: Miscellaneous engineering,Occ: Business and financial operations
Bachelors,Architecture and engineering,133,92000,0.0631607976,0.0011978087,Major: Miscellaneous engineering,Occ: Computer and mathematical
Bachelors,Architecture and engineering,93,60000,0.0487272489,0.0009240847,Major: Miscellaneous engineering,Occ: Construction and extraction
Bachelors,Architecture and engineering,53,61000,0.0272405186,0.000516601,Major: Miscellaneous engineering,"Occ: Installation, maintenance and repair"
Bachelors,Architecture and engineering,602,92000,0.2728071569,0.0051736331,Major: Miscellaneous engineering,Occ: Management
Bachelors,Architecture and engineering,98,49000,0.0443149206,0.0008404073,Major: Miscellaneous engineering,Occ: Office and administrative support
Bachelors,Architecture and engineering,78,60000,0.0399773775,0.0007581483,Major: Miscellaneous engineering,Occ: Production
Bachelors,Architecture and engineering,169,81000,0.0703168089,0.0013335184,Major: Miscellaneous engineering,Occ: Sales and related
Bachelors,Architecture and engineering,62,51000,0.0339478186,0.0006438011,Major: Miscellaneous engineering,Occ: Transportation and material moving
Bachelors,Architecture and engineering,1107,77000,0.1677473439,0.0092943858,Major: Miscellaneous engineering technologies,Occ: Architecture and engineering
Bachelors,Architecture and engineering,107,70000,0.0193961966,0.0010746861,Major: Miscellaneous engineering technologies,"Occ: Arts, design, entertainment, sports, and media"
Bachelors,Architecture and engineering,283,72000,0.0472378338,0.0026173091,Major: Miscellaneous engineering technologies,Occ: Business and financial operations
Bachelors,Architecture and engineering,1121,81000,0.2023306152,0.0112105429,Major: Miscellaneous engineering technologies,Occ: Computer and mathematical
Bachelors,Architecture and engineering,204,58000,0.0351224101,0.0019460292,Major: Miscellaneous engineering technologies,Occ: Construction and extraction
Bachelors,Architecture and engineering,96,46000,0.0146735331,0.0008130172,Major: Miscellaneous engineering technologies,"Occ: Education, training, and library"
Bachelors,Architecture and engineering,95,70000,0.0147615231,0.0008178925,Major: Miscellaneous engineering technologies,Occ: Healthcare practitioners and technical
Bachelors,Architecture and engineering,377,54000,0.0655045587,0.0036294145,Major: Miscellaneous engineering technologies,"Occ: Installation, maintenance and repair"
Bachelors,Architecture and engineering,1174,92000,0.1894536781,0.0104970698,Major: Miscellaneous engineering technologies,Occ: Management
Bachelors,Architecture and engineering,273,51000,0.0483497075,0.0026789148,Major: Miscellaneous engineering technologies,Occ: Office and administrative support
Bachelors,Architecture and engineering,311,58000,0.0495655694,0.0027462821,Major: Miscellaneous engineering technologies,Occ: Production
Bachelors,Architecture and engineering,115,72000,0.0179243638,0.0009931362,Major: Miscellaneous engineering technologies,Occ: Protective service
Bachelors,Architecture and engineering,419,77000,0.0717662474,0.0039763562,Major: Miscellaneous engineering technologies,Occ: Sales and related
Bachelors,Architecture and engineering,125,50000,0.0224438504,0.0012435476,Major: Miscellaneous engineering technologies,Occ: Transportation and material moving
Bachelors,Health,576,55000,0.0493354732,0.0075810089,Major: Miscellaneous health medical professions,Occ: Business and financial operations
Bachelors,Health,524,40000,0.0460220606,0.0070718618,Major: Miscellaneous health medical professions,Occ: Community and social service
Bachelors,Health,260,72000,0.0222631189,0.003421005,Major: Miscellaneous health medical professions,Occ: Computer and mathematical
Bachelors,Health,514,41000,0.0399681372,0.0061416012,Major: Miscellaneous health medical professions,"Occ: Education, training, and library"
Bachelors,Health,4919,60000,0.407465773,0.0626121824,Major: Miscellaneous health medical professions,Occ: Healthcare practitioners and technical
Bachelors,Health,414,39000,0.0404421546,0.0062144399,Major: Miscellaneous health medical professions,Occ: Healthcare support
Bachelors,Health,374,65000,0.0287235671,0.0044137332,Major: Miscellaneous health medical professions,"Occ: Life, physical, and social sciences"
Bachelors,Health,1553,67000,0.1274549428,0.0195850367,Major: Miscellaneous health medical professions,Occ: Management
Bachelors,Health,996,39000,0.0857006078,0.013168964,Major: Miscellaneous health medical professions,Occ: Office and administrative support
Bachelors,Health,181,32000,0.0162123347,0.0024912268,Major: Miscellaneous health medical professions,Occ: Personal care and service
Bachelors,Health,164,44000,0.0139191581,0.0021388517,Major: Miscellaneous health medical professions,Occ: Production
Bachelors,Health,161,62000,0.0133078013,0.0020449091,Major: Miscellaneous health medical professions,Occ: Protective service
Bachelors,Health,637,58000,0.055700961,0.0085591452,Major: Miscellaneous health medical professions,Occ: Sales and related
Bachelors,"Industrial arts, consumer services, and recreation",297,68000,0.0523648897,0.0101611573,Major: Miscellaneous industrial arts and consumer services,Occ: Architecture and engineering
Bachelors,"Industrial arts, consumer services, and recreation",392,70000,0.0644900184,0.0125139808,Major: Miscellaneous industrial arts and consumer services,Occ: Business and financial operations
Bachelors,"Industrial arts, consumer services, and recreation",67,74000,0.0102549541,0.001989925,Major: Miscellaneous industrial arts and consumer services,Occ: Computer and mathematical
Bachelors,"Industrial arts, consumer services, and recreation",479,54000,0.0888186077,0.0172348276,Major: Miscellaneous industrial arts and consumer services,Occ: Construction and extraction
Bachelors,"Industrial arts, consumer services, and recreation",76,52000,0.0140230459,0.0027211052,Major: Miscellaneous industrial arts and consumer services,"Occ: Education, training, and library"
Bachelors,"Industrial arts, consumer services, and recreation",421,39000,0.0931807166,0.0180812741,Major: Miscellaneous industrial arts and consumer services,Occ: Food preparation and serving related
Bachelors,"Industrial arts, consumer services, and recreation",190,55000,0.0418374058,0.0081183492,Major: Miscellaneous industrial arts and consumer services,"Occ: Installation, maintenance and repair"
Bachelors,"Industrial arts, consumer services, and recreation",2270,83000,0.3895919723,0.0755984658,Major: Miscellaneous industrial arts and consumer services,Occ: Management
Bachelors,"Industrial arts, consumer services, and recreation",200,41000,0.0389799225,0.0075638682,Major: Miscellaneous industrial arts and consumer services,Occ: Office and administrative support
Bachelors,"Industrial arts, consumer services, and recreation",182,51000,0.0324457347,0.0062959402,Major: Miscellaneous industrial arts and consumer services,Occ: Personal care and service
Bachelors,"Industrial arts, consumer services, and recreation",196,46000,0.0353831818,0.0068659378,Major: Miscellaneous industrial arts and consumer services,Occ: Production
Bachelors,"Industrial arts, consumer services, and recreation",59,48000,0.0129084479,0.0025048228,Major: Miscellaneous industrial arts and consumer services,Occ: Protective service
Bachelors,"Industrial arts, consumer services, and recreation",333,57000,0.06096345,0.011829667,Major: Miscellaneous industrial arts and consumer services,Occ: Sales and related
Bachelors,"Industrial arts, consumer services, and recreation",113,45000,0.0226101828,0.0043873982,Major: Miscellaneous industrial arts and consumer services,Occ: Transportation and material moving
Bachelors,Social sciences,112,74000,0.2426941275,0.0014110888,Major: Miscellaneous social sciences,Occ: Management
Bachelors,Social sciences,62,46000,0.136205014,0.0007919325,Major: Miscellaneous social sciences,Occ: Office and administrative support
Bachelors,Biology and life sciences,56,69000,0.0755817493,0.0016670377,Major: Molecular biology,Occ: Business and financial operations
Bachelors,Biology and life sciences,89,34000,0.1100422537,0.0024271017,Major: Molecular biology,"Occ: Education, training, and library"
Bachelors,Biology and life sciences,126,50000,0.1521376472,0.0033555614,Major: Molecular biology,Occ: Healthcare practitioners and technical
Bachelors,Biology and life sciences,173,53000,0.218671992,0.0048230488,Major: Molecular biology,"Occ: Life, physical, and social sciences"
Bachelors,Biology and life sciences,123,68000,0.1308525017,0.0028860943,Major: Molecular biology,Occ: Management
Bachelors,Humanities and liberal arts,116,61000,0.0722525643,0.0012175515,Major: Multi/interdisciplinary studies,Occ: Business and financial operations
Bachelors,Humanities and liberal arts,58,41000,0.0381443986,0.0006427837,Major: Multi/interdisciplinary studies,Occ: Community and social service
Bachelors,Humanities and liberal arts,54,77000,0.0324563741,0.0005469329,Major: Multi/interdisciplinary studies,Occ: Computer and mathematical
Bachelors,Humanities and liberal arts,571,46000,0.3570134541,0.0060161498,Major: Multi/interdisciplinary studies,"Occ: Education, training, and library"
Bachelors,Humanities and liberal arts,193,61000,0.129852138,0.0021881806,Major: Multi/interdisciplinary studies,Occ: Management
Bachelors,Humanities and liberal arts,176,35000,0.1137471693,0.0019167905,Major: Multi/interdisciplinary studies,Occ: Office and administrative support
Bachelors,Humanities and liberal arts,121,49000,0.0723724524,0.0012195717,Major: Multi/interdisciplinary studies,Occ: Sales and related
Bachelors,Physical sciences,412,84000,0.0425909876,0.0194427964,Major: Multidisciplinary or general science,Occ: Architecture and engineering
